id,crossing_id,track_id,vehicle_type,lane,entered_at,exited_at,duration_sec,frame_count,avg_confidence,notes
8285,2,21025,car,,2026-05-04 00:23:35.764948,2026-05-04 00:23:49.0166,13.25,35,0.447,
8286,2,21096,car,Blace L2,2026-05-04 00:23:44.524757,2026-05-04 00:23:50.463823,5.94,18,0.538,
8290,2,21096,car,Blace L2,2026-05-04 00:23:54.886454,2026-05-04 00:24:29.255371,34.37,74,0.636,
8289,2,21186,car,Blace L3,2026-05-04 00:23:56.516617,2026-05-04 00:24:12.673774,16.16,41,0.441,
8287,2,21187,car,,2026-05-04 00:23:58.728481,2026-05-04 00:24:08.086787,9.36,24,0.365,
8293,2,21190,car,Blace L2,2026-05-04 00:24:22.22109,2026-05-04 00:24:41.917245,19.7,40,0.367,
8294,2,21186,car,Blace L3,2026-05-04 00:24:29.648119,2026-05-04 00:24:42.73379,13.09,23,0.442,
8296,2,21096,car,Blace L2,2026-05-04 00:24:30.402899,2026-05-04 00:24:48.391599,17.99,35,0.591,
8292,2,21192,car,,2026-05-04 00:24:31.857416,2026-05-04 00:24:41.917245,10.06,15,0.359,
8299,2,21168,car,Blace L2,2026-05-04 00:24:31.857416,2026-05-04 00:24:50.300311,18.44,36,0.428,
8304,2,21192,car,,2026-05-04 00:24:42.73379,2026-05-04 00:25:11.585818,28.85,63,0.39,
8298,2,21186,car,Blace L3,2026-05-04 00:24:44.527329,2026-05-04 00:24:49.916443,5.39,15,0.498,
8302,2,21198,car,Blace L1,2026-05-04 00:24:51.106196,2026-05-04 00:25:04.464858,13.36,24,0.704,
8306,2,21199,car,Blace L2,2026-05-04 00:24:51.106196,2026-05-04 00:25:16.001775,24.9,54,0.458,
8307,2,21197,car,Blace L2,2026-05-04 00:24:51.106196,2026-05-04 00:25:17.096811,25.99,57,0.879,
8305,2,21209,car,Blace L2,2026-05-04 00:25:09.695973,2026-05-04 00:25:15.639617,5.94,17,0.758,
8309,2,21192,car,,2026-05-04 00:25:12.375112,2026-05-04 00:25:42.086818,29.71,67,0.451,
8312,2,21209,car,Blace L2,2026-05-04 00:25:16.371584,2026-05-04 00:26:22.326958,65.96,134,0.914,
8308,2,21206,car,Blace L3,2026-05-04 00:25:26.18012,2026-05-04 00:25:39.276654,13.1,34,0.704,
8329,2,21199,car,Blace L2,2026-05-04 00:25:27.876299,2026-05-04 00:30:39.173058,311.3,435,0.832,
8327,2,21221,car,Blace L2,2026-05-04 00:25:32.769649,2026-05-04 00:29:35.437758,242.67,293,0.816,
8310,2,21233,car,Blace L3,2026-05-04 00:25:51.946955,2026-05-04 00:25:58.007966,6.06,16,0.355,
8311,2,21234,car,Blace L2,2026-05-04 00:25:51.946955,2026-05-04 00:25:58.007966,6.06,16,0.385,
8313,2,21242,car,Blace L2,2026-05-04 00:26:17.259584,2026-05-04 00:26:25.684686,8.43,23,0.364,
8314,2,21233,car,Blace L3,2026-05-04 00:26:21.51017,2026-05-04 00:26:35.952831,14.44,27,0.383,
8315,2,21242,car,Blace L2,2026-05-04 00:26:28.604485,2026-05-04 00:26:41.738901,13.13,22,0.39,
8325,2,21233,car,Blace L3,2026-05-04 00:26:36.80342,2026-05-04 00:29:26.84425,170.04,141,0.573,
8317,2,21260,car,Blace L3,2026-05-04 00:26:39.659362,2026-05-04 00:27:57.642589,77.98,28,0.541,
8318,2,21257,car,Blace L3,2026-05-04 00:26:42.489593,2026-05-04 00:27:58.04021,75.55,22,0.437,
8320,2,21265,car,Blace L3,2026-05-04 00:28:31.256918,2026-05-04 00:28:46.836529,15.58,29,0.53,
8319,2,21272,car,,2026-05-04 00:28:34.190839,2026-05-04 00:28:42.959793,8.77,18,0.345,
8322,2,21271,car,,2026-05-04 00:28:34.190839,2026-05-04 00:29:00.731817,26.54,52,0.389,
8330,2,21268,car,Blace L3,2026-05-04 00:28:34.190839,2026-05-04 00:30:41.346018,127.16,263,0.896,
8331,2,21267,car,Blace L1,2026-05-04 00:28:34.190839,2026-05-04 00:30:53.133886,138.94,282,0.928,
8346,2,21269,car,Blace L2,2026-05-04 00:28:34.190839,2026-05-04 00:32:33.025751,238.83,499,0.798,
8367,2,21273,car,Blace L2,2026-05-04 00:28:34.190839,2026-05-04 00:35:15.839665,401.65,840,0.772,
8341,2,21265,car,Blace L3,2026-05-04 00:29:00.336313,2026-05-04 00:32:24.628984,204.29,428,0.91,
8324,2,21272,car,,2026-05-04 00:29:00.731817,2026-05-04 00:29:26.090049,25.36,51,0.433,
8326,2,21271,car,,2026-05-04 00:29:01.630805,2026-05-04 00:29:34.011085,32.38,70,0.44,
8323,2,21292,car,Blace L3,2026-05-04 00:29:16.009633,2026-05-04 00:29:24.890655,8.88,15,0.503,
8366,2,21233,car,Blace L3,2026-05-04 00:29:27.584449,2026-05-04 00:35:11.975763,344.39,725,0.899,
8342,2,21292,car,Blace L3,2026-05-04 00:29:28.359723,2026-05-04 00:32:25.441724,177.08,373,0.664,
8332,2,21297,car,Blace L3,2026-05-04 00:29:32.129289,2026-05-04 00:30:57.741985,85.61,177,0.468,
8334,2,21221,car,Blace L2,2026-05-04 00:29:43.134145,2026-05-04 00:31:06.020926,82.89,181,0.824,
8333,2,21272,car,,2026-05-04 00:29:46.388366,2026-05-04 00:30:59.66752,73.28,156,0.445,
8328,2,21302,car,Blace L2,2026-05-04 00:29:58.283397,2026-05-04 00:30:36.15448,37.87,75,0.498,
8335,2,21272,car,,2026-05-04 00:31:01.243589,2026-05-04 00:31:13.003258,11.76,21,0.394,
8337,2,21315,car,,2026-05-04 00:31:05.305593,2026-05-04 00:31:17.783376,12.48,22,0.429,
8336,2,21317,car,Blace L2,2026-05-04 00:31:06.020926,2026-05-04 00:31:17.382935,11.36,19,0.478,
8338,2,21272,car,,2026-05-04 00:31:14.576303,2026-05-04 00:31:21.775192,7.2,19,0.419,
8344,2,21297,car,Blace L3,2026-05-04 00:31:14.576303,2026-05-04 00:32:33.025751,78.45,173,0.5,
8339,2,21320,car,Blace L3,2026-05-04 00:31:16.180362,2026-05-04 00:31:23.964292,7.78,21,0.368,
8358,2,21317,car,Blace L2,2026-05-04 00:31:22.145855,2026-05-04 00:34:31.618629,189.47,404,0.741,
8343,2,21320,car,Blace L3,2026-05-04 00:31:24.710724,2026-05-04 00:32:33.025751,68.32,147,0.462,
8340,2,21328,car,,2026-05-04 00:31:25.085177,2026-05-04 00:32:08.755198,43.67,94,0.431,
8373,2,21328,car,,2026-05-04 00:32:13.511078,2026-05-04 00:35:43.78239,210.27,443,0.595,
8345,2,21292,car,Blace L3,2026-05-04 00:32:26.278188,2026-05-04 00:32:33.025751,6.75,18,0.73,
8350,2,21343,car,Blace L3,2026-05-04 00:32:33.796272,2026-05-04 00:32:51.295697,17.5,35,0.466,
8383,2,21341,car,Blace L3,2026-05-04 00:32:33.796272,2026-05-04 00:38:09.283948,335.49,686,0.895,
8400,2,21342,car,Blace L3,2026-05-04 00:32:33.796272,2026-05-04 00:39:51.756721,437.96,888,0.82,
8348,2,21350,car,Blace L3,2026-05-04 00:32:34.538063,2026-05-04 00:32:43.249398,8.71,20,0.412,
8347,2,21349,truck,,2026-05-04 00:32:35.291309,2026-05-04 00:32:40.830903,5.54,16,0.466,
8352,2,21351,car,Blace L2,2026-05-04 00:32:36.7723,2026-05-04 00:33:20.350802,43.58,91,0.504,
8349,2,21361,car,Blace L2,2026-05-04 00:32:40.830903,2026-05-04 00:32:51.295697,10.46,16,0.424,
8351,2,21352,car,,2026-05-04 00:32:51.677069,2026-05-04 00:33:15.042419,23.37,50,0.426,
8353,2,21370,car,Blace L3,2026-05-04 00:33:19.966203,2026-05-04 00:33:35.373068,15.41,30,0.398,
8354,2,21343,car,Blace L3,2026-05-04 00:33:19.966203,2026-05-04 00:33:37.790161,17.82,36,0.424,
8359,2,21351,car,Blace L2,2026-05-04 00:33:22.283028,2026-05-04 00:34:31.618629,69.34,146,0.539,
8355,2,21343,car,Blace L3,2026-05-04 00:33:43.600621,2026-05-04 00:33:52.278395,8.68,25,0.41,
8356,2,21384,car,,2026-05-04 00:33:48.316158,2026-05-04 00:34:09.382596,21.07,44,0.524,
8357,2,21390,car,Blace L3,2026-05-04 00:34:00.121353,2026-05-04 00:34:23.803618,23.68,49,0.48,
8360,2,21384,car,,2026-05-04 00:34:22.98053,2026-05-04 00:34:35.38463,12.4,33,0.406,
8361,2,21399,car,Blace L2,2026-05-04 00:34:26.290679,2026-05-04 00:34:42.295644,16,31,0.506,
8452,2,21390,car,Blace L3,2026-05-04 00:34:28.229744,2026-05-04 00:47:53.167422,804.94,1402,0.797,
8362,2,21421,car,Blace L2,2026-05-04 00:34:32.417032,2026-05-04 00:34:46.783717,14.37,26,0.452,
8363,2,21418,car,Blace L2,2026-05-04 00:34:32.417032,2026-05-04 00:34:48.388168,15.97,30,0.732,
8386,2,21420,car,Blace L3,2026-05-04 00:34:32.417032,2026-05-04 00:38:16.799963,224.38,454,0.812,
8364,2,21384,car,,2026-05-04 00:34:38.926439,2026-05-04 00:34:52.310743,13.38,30,0.393,
8365,2,21399,car,Blace L2,2026-05-04 00:34:47.19247,2026-05-04 00:35:10.079041,22.89,49,0.67,
8372,2,21418,car,Blace L2,2026-05-04 00:34:49.589098,2026-05-04 00:35:31.275693,41.69,87,0.77,
8369,2,21427,car,Blace L2,2026-05-04 00:35:04.945168,2026-05-04 00:35:24.897733,19.95,47,0.388,
8370,2,21399,car,Blace L2,2026-05-04 00:35:16.273711,2026-05-04 00:35:24.897733,8.62,18,0.595,
8371,2,21135,car,Blace L1,2026-05-04 00:35:16.652643,2026-05-04 00:35:30.865262,14.21,27,0.56,
8382,2,21135,car,Blace L1,2026-05-04 00:35:31.673014,2026-05-04 00:37:52.507794,140.83,289,0.645,
8426,2,21438,car,Blace L2,2026-05-04 00:35:35.979576,2026-05-04 00:44:33.333484,537.35,859,0.8,
8385,2,21399,car,Blace L2,2026-05-04 00:35:38.302896,2026-05-04 00:38:11.815345,153.51,306,0.896,
8384,2,21427,car,Blace L2,2026-05-04 00:35:41.652142,2026-05-04 00:38:09.701205,148.05,292,0.64,lane_switch:Blace L2>Blace L1
8375,2,21328,car,,2026-05-04 00:35:45.574283,2026-05-04 00:36:13.145816,27.57,51,0.425,
8374,2,21463,car,,2026-05-04 00:35:55.946019,2026-05-04 00:36:03.111225,7.17,20,0.529,
8376,2,21461,car,Blace L3,2026-05-04 00:35:59.746546,2026-05-04 00:36:15.154529,15.41,29,0.407,
8378,2,21461,car,Blace L3,2026-05-04 00:36:15.95244,2026-05-04 00:37:05.628344,49.68,105,0.571,
8388,2,21328,car,,2026-05-04 00:36:18.40585,2026-05-04 00:38:35.688861,137.28,266,0.519,
8377,2,21464,car,Blace L2,2026-05-04 00:36:24.110713,2026-05-04 00:36:45.893125,21.78,46,0.621,
8387,2,21461,car,Blace L3,2026-05-04 00:37:09.296449,2026-05-04 00:38:16.799963,67.5,131,0.666,
8379,2,21487,car,Blace L2,2026-05-04 00:37:20.276428,2026-05-04 00:37:26.7119,6.44,17,0.394,
8380,2,21487,car,Blace L2,2026-05-04 00:37:27.524867,2026-05-04 00:37:33.084909,5.56,15,0.521,
8381,2,21491,car,,2026-05-04 00:37:27.524867,2026-05-04 00:37:47.394103,19.87,39,0.374,
8393,2,21502,car,Blace L1,2026-05-04 00:38:13.766142,2026-05-04 00:39:02.797311,49.03,94,0.916,
8395,2,21399,car,Blace L2,2026-05-04 00:38:19.788731,2026-05-04 00:39:18.679792,58.89,114,0.914,
8401,2,21427,car,Blace L1,2026-05-04 00:38:19.788731,2026-05-04 00:39:52.202,92.41,185,0.893,
8453,2,21501,car,Blace L2,2026-05-04 00:38:19.788731,2026-05-04 00:48:02.859545,583.07,949,0.856,
8391,2,21507,car,Blace L1,2026-05-04 00:38:20.221139,2026-05-04 00:39:01.652106,41.43,82,0.712,
8392,2,21505,car,Blace L1,2026-05-04 00:38:20.221139,2026-05-04 00:39:02.028525,41.81,83,0.502,
8417,2,21506,car,Blace L3,2026-05-04 00:38:20.221139,2026-05-04 00:43:24.655543,304.43,398,0.902,
8410,2,21512,car,Blace L3,2026-05-04 00:38:27.135444,2026-05-04 00:42:38.362631,251.23,301,0.597,
8389,2,21520,car,Blace L1,2026-05-04 00:38:45.053982,2026-05-04 00:38:57.743605,12.69,21,0.361,
8390,2,21519,car,,2026-05-04 00:38:50.922527,2026-05-04 00:38:57.743605,6.82,17,0.359,
8397,2,21518,car,Blace L3,2026-05-04 00:38:52.20179,2026-05-04 00:39:26.365313,34.16,74,0.416,
8396,2,21521,car,Blace L2,2026-05-04 00:38:56.455359,2026-05-04 00:39:26.365313,29.91,64,0.42,
8394,2,21519,car,,2026-05-04 00:39:01.26607,2026-05-04 00:39:16.705409,15.44,28,0.369,
8427,2,21507,car,Blace L1,2026-05-04 00:39:02.410852,2026-05-04 00:44:33.775599,331.36,452,0.909,
8407,2,21505,car,Blace L1,2026-05-04 00:39:15.916892,2026-05-04 00:41:32.444071,136.53,144,0.854,
8398,2,21520,car,Blace L1,2026-05-04 00:39:20.322304,2026-05-04 00:39:29.25212,8.93,24,0.501,
8399,2,21529,car,,2026-05-04 00:39:29.930961,2026-05-04 00:39:40.267435,10.34,15,0.316,
8434,2,21520,car,Blace L1,2026-05-04 00:39:40.267435,2026-05-04 00:45:31.25149,350.98,496,0.868,
8504,2,21518,car,Blace L3,2026-05-04 00:39:40.705125,2026-05-04 00:55:15.777623,935.07,1440,0.837,
8402,2,21535,car,,2026-05-04 00:39:52.202,2026-05-04 00:40:02.819795,10.62,15,0.364,
8403,2,21537,car,Blace L2,2026-05-04 00:39:53.814481,2026-05-04 00:40:04.589808,10.78,15,0.502,
8404,2,21536,car,Blace L2,2026-05-04 00:40:00.084507,2026-05-04 00:40:06.246765,6.16,15,0.398,
8405,2,21537,car,Blace L2,2026-05-04 00:40:09.507078,2026-05-04 00:40:19.566904,10.06,17,0.526,
8408,2,21543,car,,2026-05-04 00:40:14.841652,2026-05-04 00:42:14.636178,119.79,36,0.372,
8406,2,21544,car,Blace L1,2026-05-04 00:40:16.615464,2026-05-04 00:41:32.444071,75.83,21,0.623,
8420,2,21547,car,Blace L2,2026-05-04 00:41:31.064682,2026-05-04 00:43:56.949275,145.88,222,0.644,
8472,2,21537,car,Blace L2,2026-05-04 00:42:15.467936,2026-05-04 00:51:11.259579,535.79,863,0.902,lane_switch:Blace L2>Blace L1
8506,2,21550,car,Blace L1,2026-05-04 00:42:15.467936,2026-05-04 00:55:23.353808,787.89,1351,0.836,
8409,2,21556,car,Blace L2,2026-05-04 00:42:19.374884,2026-05-04 00:42:37.032108,17.66,34,0.609,
8414,2,21559,car,,2026-05-04 00:42:29.98934,2026-05-04 00:43:03.912501,33.92,60,0.395,
8413,2,21556,car,Blace L2,2026-05-04 00:42:37.94394,2026-05-04 00:43:03.912501,25.97,52,0.41,
8412,2,21562,car,Blace L3,2026-05-04 00:42:38.362631,2026-05-04 00:43:03.912501,25.55,51,0.371,
8411,2,21512,car,Blace L3,2026-05-04 00:42:49.729327,2026-05-04 00:42:59.776852,10.05,15,0.584,
8419,2,21562,car,Blace L3,2026-05-04 00:43:07.420726,2026-05-04 00:43:49.209303,41.79,82,0.45,
8484,2,21564,car,Blace L3,2026-05-04 00:43:08.301565,2026-05-04 00:53:04.23267,595.93,973,0.906,
8416,2,21556,car,Blace L2,2026-05-04 00:43:08.715838,2026-05-04 00:43:20.660897,11.95,26,0.373,
8415,2,21559,car,,2026-05-04 00:43:09.512491,2026-05-04 00:43:17.270364,7.76,20,0.349,
8418,2,21559,car,,2026-05-04 00:43:29.087302,2026-05-04 00:43:39.205703,10.12,27,0.384,
8421,2,21556,car,Blace L2,2026-05-04 00:43:29.087302,2026-05-04 00:44:02.149066,33.06,72,0.476,
8423,2,21562,car,Blace L3,2026-05-04 00:43:51.281543,2026-05-04 00:44:16.582318,25.3,51,0.475,
8422,2,21559,car,,2026-05-04 00:43:52.58438,2026-05-04 00:44:02.531605,9.95,25,0.435,
8438,2,21576,car,Blace L3,2026-05-04 00:43:58.221633,2026-05-04 00:46:19.273733,141.05,280,0.749,
8425,2,21547,car,Blace L2,2026-05-04 00:43:59.10583,2026-05-04 00:44:26.278842,27.17,56,0.553,
8424,2,21581,car,,2026-05-04 00:44:14.937897,2026-05-04 00:44:22.78902,7.85,20,0.358,
8429,2,21556,car,Blace L2,2026-05-04 00:44:14.937897,2026-05-04 00:44:42.206265,27.27,55,0.55,
8430,2,21583,car,Blace L2,2026-05-04 00:44:16.582318,2026-05-04 00:44:42.602137,26.02,52,0.575,
8538,2,21562,car,Blace L3,2026-05-04 00:44:17.465891,2026-05-04 01:03:25.711242,1148.25,1854,0.833,
8428,2,21585,car,Blace L2,2026-05-04 00:44:24.999518,2026-05-04 00:44:39.139497,14.14,23,0.62,
8464,2,21547,car,Blace L2,2026-05-04 00:44:39.139497,2026-05-04 00:50:31.17731,352.04,508,0.816,
8433,2,21602,car,Blace L3,2026-05-04 00:45:07.506541,2026-05-04 00:45:27.571853,20.07,38,0.524,
8431,2,21587,car,,2026-05-04 00:45:10.477143,2026-05-04 00:45:25.080483,14.6,25,0.48,
8432,2,21588,car,,2026-05-04 00:45:12.770613,2026-05-04 00:45:25.080483,12.31,19,0.432,
8497,2,21612,car,Blace L1,2026-05-04 00:45:21.187779,2026-05-04 00:54:26.157399,544.97,873,0.843,
8435,2,21602,car,Blace L3,2026-05-04 00:45:29.60386,2026-05-04 00:45:48.440618,18.84,37,0.445,
8437,2,21581,car,,2026-05-04 00:45:29.60386,2026-05-04 00:45:53.198804,23.59,49,0.504,
8436,2,21618,car,,2026-05-04 00:45:38.02394,2026-05-04 00:45:48.440618,10.42,15,0.38,
8439,2,21625,car,Blace L1,2026-05-04 00:45:54.39849,2026-05-04 00:46:19.273733,24.88,52,0.735,
8440,2,21623,car,,2026-05-04 00:46:12.152449,2026-05-04 00:46:19.273733,7.12,19,0.482,
8447,2,21635,car,Blace L2,2026-05-04 00:46:20.091509,2026-05-04 00:47:02.099206,42.01,82,0.532,
8443,2,21636,car,Blace L2,2026-05-04 00:46:23.508795,2026-05-04 00:46:42.276805,18.77,35,0.434,
8444,2,21581,car,,2026-05-04 00:46:23.508795,2026-05-04 00:46:42.652991,19.14,36,0.615,
8449,2,21638,car,Blace L3,2026-05-04 00:46:31.626648,2026-05-04 00:47:17.055512,45.43,90,0.507,
8442,2,21625,car,Blace L1,2026-05-04 00:46:34.07987,2026-05-04 00:46:41.519016,7.44,19,0.482,
8441,2,21641,car,Blace L2,2026-05-04 00:46:35.790589,2026-05-04 00:46:41.519016,5.73,15,0.479,lane_switch:Blace L2>Blace L1
8445,2,21642,car,Blace L2,2026-05-04 00:46:39.109713,2026-05-04 00:46:44.477326,5.37,15,0.416,
8465,2,21636,car,Blace L2,2026-05-04 00:46:46.856041,2026-05-04 00:50:46.172857,239.32,275,0.545,
8448,2,21581,car,,2026-05-04 00:46:52.170428,2026-05-04 00:47:15.780349,23.61,48,0.531,
8459,2,21641,car,Blace L1,2026-05-04 00:46:52.170428,2026-05-04 00:49:32.892553,160.72,192,0.677,
8460,2,21647,car,Blace L3,2026-05-04 00:46:52.170428,2026-05-04 00:50:16.014733,203.84,207,0.539,
8446,2,21642,car,Blace L2,2026-05-04 00:46:52.980052,2026-05-04 00:46:58.867739,5.89,15,0.427,
8450,2,21635,car,Blace L2,2026-05-04 00:47:05.308661,2026-05-04 00:47:20.742637,15.43,28,0.443,
8451,2,21642,car,Blace L2,2026-05-04 00:47:15.344803,2026-05-04 00:47:25.385681,10.04,25,0.383,
8455,2,21638,car,Blace L3,2026-05-04 00:47:17.865343,2026-05-04 00:48:10.42293,52.56,106,0.427,
8457,2,21650,car,,2026-05-04 00:47:19.892408,2026-05-04 00:48:51.461465,91.57,118,0.558,
8454,2,21635,car,Blace L2,2026-05-04 00:47:22.868701,2026-05-04 00:48:04.110566,41.24,80,0.436,
8456,2,21642,car,Blace L2,2026-05-04 00:47:41.603145,2026-05-04 00:48:16.759697,35.16,72,0.435,
8481,2,21635,car,Blace L2,2026-05-04 00:48:05.337276,2026-05-04 00:52:54.000081,288.66,363,0.907,
8458,2,21638,car,Blace L3,2026-05-04 00:48:11.986595,2026-05-04 00:49:23.405152,71.42,19,0.406,
8462,2,21650,car,,2026-05-04 00:49:22.269279,2026-05-04 00:50:18.773181,56.5,38,0.503,
8461,2,21659,car,Blace L1,2026-05-04 00:50:06.578663,2026-05-04 00:50:16.417413,9.84,15,0.423,
8512,2,21658,car,Blace L1,2026-05-04 00:50:06.578663,2026-05-04 00:57:40.317191,453.74,749,0.834,
8485,2,21638,car,Blace L3,2026-05-04 00:50:17.642999,2026-05-04 00:53:09.129686,171.49,336,0.477,
8486,2,21647,car,Blace L3,2026-05-04 00:50:18.019811,2026-05-04 00:53:09.129686,171.11,335,0.531,
8463,2,21662,car,,2026-05-04 00:50:23.609772,2026-05-04 00:50:29.282809,5.67,16,0.379,
8466,2,21659,car,Blace L1,2026-05-04 00:50:26.014805,2026-05-04 00:50:51.165833,25.15,51,0.514,
8467,2,21668,car,,2026-05-04 00:50:40.71264,2026-05-04 00:50:55.001551,14.29,36,0.486,
8468,2,21669,car,,2026-05-04 00:50:45.752848,2026-05-04 00:50:55.001551,9.25,24,0.446,
8469,2,21670,car,,2026-05-04 00:50:47.882982,2026-05-04 00:50:55.001551,7.12,19,0.371,
8516,2,21659,car,Blace L1,2026-05-04 00:50:52.295705,2026-05-04 00:57:40.317191,408.02,658,0.731,
8470,2,21636,car,Blace L2,2026-05-04 00:50:53.40868,2026-05-04 00:51:05.721135,12.31,19,0.588,
8471,2,21676,car,Blace L2,2026-05-04 00:50:55.001551,2026-05-04 00:51:06.614409,11.61,17,0.39,
8494,2,21636,car,Blace L2,2026-05-04 00:51:06.614409,2026-05-04 00:53:37.756151,151.14,288,0.863,
8474,2,21676,car,Blace L2,2026-05-04 00:51:07.483921,2026-05-04 00:51:34.059868,26.58,54,0.506,
8475,2,21682,car,Blace L1,2026-05-04 00:51:13.751826,2026-05-04 00:51:37.778926,24.03,48,0.413,
8473,2,21683,car,Blace L2,2026-05-04 00:51:14.981901,2026-05-04 00:51:27.489785,12.51,20,0.517,
8479,2,21668,car,Blace L2,2026-05-04 00:51:14.981901,2026-05-04 00:52:43.874724,88.89,169,0.517,
8477,2,21662,car,,2026-05-04 00:51:27.06801,2026-05-04 00:51:58.632455,31.56,67,0.447,
8476,2,21695,car,Blace L2,2026-05-04 00:51:35.806699,2026-05-04 00:51:58.24583,22.44,45,0.403,
8487,2,21683,car,Blace L2,2026-05-04 00:51:36.215294,2026-05-04 00:53:14.891627,98.68,182,0.448,
8493,2,21695,car,Blace L2,2026-05-04 00:51:59.020803,2026-05-04 00:53:36.516137,97.5,180,0.526,
8483,2,21700,car,Blace L2,2026-05-04 00:52:01.783345,2026-05-04 00:53:01.843306,60.06,109,0.501,
8478,2,21705,car,Blace L1,2026-05-04 00:52:04.145582,2026-05-04 00:52:24.915832,20.77,40,0.526,
8482,2,21703,car,,2026-05-04 00:52:15.894366,2026-05-04 00:52:58.647419,42.75,78,0.475,
8480,2,21706,car,Blace L3,2026-05-04 00:52:21.238466,2026-05-04 00:52:51.819248,30.58,49,0.476,
8500,2,21705,car,Blace L1,2026-05-04 00:52:32.610232,2026-05-04 00:54:31.684549,119.07,235,0.525,
8492,2,21668,car,Blace L2,2026-05-04 00:52:44.713615,2026-05-04 00:53:36.516137,51.8,95,0.52,
8488,2,21703,car,,2026-05-04 00:53:03.834995,2026-05-04 00:53:17.848223,14.01,24,0.424,
8489,2,21647,car,Blace L3,2026-05-04 00:53:14.429271,2026-05-04 00:53:23.192952,8.76,22,0.46,
8582,2,21638,car,Blace L3,2026-05-04 00:53:14.429271,2026-05-04 01:13:14.971246,1200.54,2129,0.848,
8491,2,21700,car,Blace L2,2026-05-04 00:53:14.891627,2026-05-04 00:53:27.535552,12.64,32,0.646,
8490,2,21683,car,Blace L2,2026-05-04 00:53:17.848223,2026-05-04 00:53:25.608261,7.76,20,0.528,
8495,2,21703,car,,2026-05-04 00:53:21.992975,2026-05-04 00:53:52.833287,30.84,68,0.513,
8544,2,21647,car,Blace L3,2026-05-04 00:53:24.021823,2026-05-04 01:05:23.317526,719.3,1208,0.903,
8551,2,21683,car,Blace L2,2026-05-04 00:53:27.535552,2026-05-04 01:06:50.900869,803.37,1360,0.88,
8498,2,21700,car,Blace L2,2026-05-04 00:53:29.749434,2026-05-04 00:54:26.157399,56.41,107,0.811,
8509,2,21668,car,Blace L2,2026-05-04 00:53:37.354893,2026-05-04 00:55:38.284267,120.93,238,0.626,
8518,2,21695,car,Blace L2,2026-05-04 00:53:38.614233,2026-05-04 00:57:40.317191,241.7,346,0.809,
8499,2,21728,car,,2026-05-04 00:53:59.047202,2026-05-04 00:54:28.809686,29.76,62,0.444,
8496,2,21726,car,Blace L3,2026-05-04 00:54:01.664669,2026-05-04 00:54:23.57537,21.91,44,0.468,
8501,2,21739,car,Blace L3,2026-05-04 00:54:42.195204,2026-05-04 00:54:50.08191,7.89,19,0.369,
8503,2,21741,car,,2026-05-04 00:54:43.02171,2026-05-04 00:54:57.246405,14.22,35,0.466,
8505,2,21705,car,Blace L1,2026-05-04 00:54:45.251959,2026-05-04 00:55:17.939622,32.69,68,0.673,
8502,2,21743,car,,2026-05-04 00:54:45.692163,2026-05-04 00:54:52.06612,6.37,16,0.409,
8514,2,21745,car,Blace L2,2026-05-04 00:54:56.44437,2026-05-04 00:57:40.317191,163.87,189,0.656,
8508,2,21747,car,Blace L3,2026-05-04 00:55:10.153584,2026-05-04 00:55:37.484544,27.33,54,0.535,
8513,2,21705,car,Blace L1,2026-05-04 00:55:18.772041,2026-05-04 00:57:40.317191,141.55,147,0.833,
8507,2,21748,car,,2026-05-04 00:55:20.033084,2026-05-04 00:55:31.422757,11.39,17,0.482,
8515,2,21754,car,Blace L2,2026-05-04 00:55:38.708242,2026-05-04 00:57:40.317191,121.61,111,0.479,
8520,2,21668,car,Blace L2,2026-05-04 00:55:39.931639,2026-05-04 00:58:32.54945,172.62,142,0.609,
8510,2,21756,car,,2026-05-04 00:55:47.192469,2026-05-04 00:55:58.769496,11.58,18,0.372,
8573,2,21763,car,Blace L3,2026-05-04 00:55:59.203979,2026-05-04 01:12:10.865,971.66,1681,0.846,
8517,2,21756,car,,2026-05-04 00:56:09.04374,2026-05-04 00:57:40.317191,91.27,48,0.376,
8511,2,21764,car,,2026-05-04 00:56:18.2707,2026-05-04 00:57:35.539409,77.27,25,0.383,
8548,2,21764,car,,2026-05-04 00:57:36.424155,2026-05-04 01:06:22.407084,525.98,952,0.492,
8519,2,21768,car,Blace L2,2026-05-04 00:58:13.778012,2026-05-04 00:58:28.37526,14.6,23,0.644,
8549,2,21769,car,Blace L2,2026-05-04 00:58:13.778012,2026-05-04 01:06:41.04851,507.27,974,0.659,
8526,2,21772,car,Blace L2,2026-05-04 00:58:33.251914,2026-05-04 00:59:51.017252,77.77,151,0.592,
8522,2,21774,car,,2026-05-04 00:58:38.293691,2026-05-04 00:59:09.312298,31.02,57,0.509,
8521,2,21768,car,Blace L2,2026-05-04 00:58:56.006394,2026-05-04 00:59:08.447478,12.44,22,0.571,
8524,2,21668,car,Blace L2,2026-05-04 00:59:08.447478,2026-05-04 00:59:29.187285,20.74,40,0.352,
