id,crossing_id,track_id,vehicle_type,lane,entered_at,exited_at,duration_sec,was_reassigned,frame_count,avg_confidence,notes
5299,5,5238,car,,2026-05-07 15:56:08.976955+02,2026-05-07 15:57:32.034425+02,83.06,f,118,0.411,
5293,5,5427,car,,2026-05-07 15:56:09.774167+02,2026-05-07 15:56:13.071759+02,3.3,f,21,0.464,
5295,5,5399,car,,2026-05-07 15:57:25.935147+02,2026-05-07 15:57:29.191547+02,3.26,f,22,0.414,
5296,5,5435,car,,2026-05-07 15:57:27.332975+02,2026-05-07 15:57:31.236558+02,3.9,f,26,0.47,
5297,5,5531,car,Kafasan L2,2026-05-07 15:57:29.038724+02,2026-05-07 15:57:31.556894+02,2.52,f,17,0.823,
5300,5,5535,car,Kafasan L2,2026-05-07 15:57:29.350114+02,2026-05-07 15:57:32.034425+02,2.68,f,18,0.672,
5298,5,5399,car,,2026-05-07 15:57:29.509604+02,2026-05-07 15:57:31.714726+02,2.21,f,15,0.367,
5301,5,5238,car,,2026-05-07 15:57:32.848997+02,2026-05-07 15:57:38.418122+02,5.57,f,36,0.379,
5304,5,5238,car,,2026-05-07 15:57:38.74416+02,2026-05-07 15:57:52.28915+02,13.54,f,86,0.41,
5305,5,5399,car,,2026-05-07 15:57:39.071831+02,2026-05-07 15:57:52.28915+02,13.22,f,84,0.418,
5302,5,5435,car,,2026-05-07 15:57:40.669794+02,2026-05-07 15:57:43.050888+02,2.38,f,16,0.475,
5303,5,5553,car,Kafasan L2,2026-05-07 15:57:48.414687+02,2026-05-07 15:57:51.641611+02,3.23,f,21,0.838,
5310,5,5399,car,,2026-05-07 15:57:53.093821+02,2026-05-07 15:58:21.559865+02,28.47,f,178,0.417,
5309,5,5238,car,,2026-05-07 15:57:53.255695+02,2026-05-07 15:58:21.559865+02,28.3,f,177,0.42,
5306,5,5427,car,,2026-05-07 15:57:54.047606+02,2026-05-07 15:57:57.219949+02,3.17,f,21,0.464,
5307,5,5435,car,,2026-05-07 15:58:10.136499+02,2026-05-07 15:58:14.515214+02,4.38,f,28,0.462,
5308,5,5563,car,Kafasan L2,2026-05-07 15:58:15.805107+02,2026-05-07 15:58:20.913191+02,5.11,f,32,0.752,
5311,5,5435,car,,2026-05-07 15:58:19.611435+02,2026-05-07 15:58:26.225759+02,6.61,f,42,0.462,
5318,5,5399,car,,2026-05-07 15:58:23.818763+02,2026-05-07 15:59:18.698846+02,54.88,f,331,0.383,
5317,5,5238,car,,2026-05-07 15:58:24.143671+02,2026-05-07 15:59:02.978504+02,38.83,f,233,0.419,
5312,5,5435,car,,2026-05-07 15:58:27.023875+02,2026-05-07 15:58:29.41065+02,2.39,f,16,0.459,
5313,5,5435,car,,2026-05-07 15:58:39.68457+02,2026-05-07 15:58:46.400119+02,6.72,f,43,0.459,
5314,5,5576,car,,2026-05-07 15:58:46.71601+02,2026-05-07 15:58:50.219282+02,3.5,f,23,0.426,
5315,5,5579,car,,2026-05-07 15:58:50.543181+02,2026-05-07 15:58:54.06543+02,3.52,f,23,0.311,
5316,5,5578,car,,2026-05-07 15:58:50.543181+02,2026-05-07 15:58:54.225142+02,3.68,f,24,0.456,
5321,5,5238,car,,2026-05-07 15:59:03.785834+02,2026-05-07 15:59:48.739792+02,44.95,f,146,0.427,
5322,5,5576,car,,2026-05-07 15:59:09.220828+02,2026-05-07 15:59:52.737774+02,43.52,f,136,0.503,
5323,5,5583,car,Kafasan L3,2026-05-07 15:59:42.632607+02,2026-05-07 15:59:55.687655+02,13.06,f,81,0.879,lane_switch:Kafasan L3>Kafasan L2>Kafasan L3
5319,5,5586,car,Kafasan L2,2026-05-07 15:59:43.433147+02,2026-05-07 15:59:46.319066+02,2.89,f,19,0.772,
5320,5,5399,car,,2026-05-07 15:59:44.079641+02,2026-05-07 15:59:46.477391+02,2.4,f,16,0.363,
5326,5,5576,car,,2026-05-07 15:59:53.724021+02,2026-05-07 16:01:10.678341+02,76.95,f,80,0.506,
5325,5,5238,car,,2026-05-07 15:59:54.375917+02,2026-05-07 16:01:02.915456+02,68.54,f,53,0.34,
5327,5,5399,car,,2026-05-07 15:59:54.375917+02,2026-05-07 16:01:24.471241+02,90.1,f,163,0.368,
5324,5,5594,car,,2026-05-07 15:59:56.010293+02,2026-05-07 16:01:02.915456+02,66.91,f,43,0.617,
5330,5,5238,car,,2026-05-07 16:01:10.047603+02,2026-05-07 16:01:33.219567+02,23.17,f,146,0.427,
5331,5,5576,car,,2026-05-07 16:01:15.458034+02,2026-05-07 16:01:37.165461+02,21.71,f,136,0.503,
5332,5,5602,car,Kafasan L3,2026-05-07 16:01:27.04111+02,2026-05-07 16:01:40.052439+02,13.01,f,81,0.879,lane_switch:Kafasan L3>Kafasan L2>Kafasan L3
5328,5,5605,car,Kafasan L2,2026-05-07 16:01:27.841003+02,2026-05-07 16:01:30.799202+02,2.96,f,19,0.772,
5329,5,5399,car,,2026-05-07 16:01:28.498682+02,2026-05-07 16:01:30.955193+02,2.46,f,16,0.363,
5422,5,5576,car,,2026-05-07 16:01:38.132873+02,2026-05-07 16:08:51.520791+02,433.39,f,1989,0.54,
5334,5,5238,car,,2026-05-07 16:01:38.768951+02,2026-05-07 16:01:47.175512+02,8.41,f,53,0.34,
5336,5,5399,car,,2026-05-07 16:01:38.768951+02,2026-05-07 16:01:54.608384+02,15.84,f,99,0.398,
5333,5,5613,car,,2026-05-07 16:01:40.384451+02,2026-05-07 16:01:47.175512+02,6.79,f,43,0.617,
5335,5,5238,car,,2026-05-07 16:01:50.408276+02,2026-05-07 16:01:52.816707+02,2.41,f,16,0.387,
5337,5,5399,car,,2026-05-07 16:01:55.263886+02,2026-05-07 16:02:02.87864+02,7.61,f,48,0.402,
5338,5,5238,car,,2026-05-07 16:01:59.819039+02,2026-05-07 16:02:16.727146+02,16.91,f,105,0.384,
5339,5,5399,car,,2026-05-07 16:02:04.550151+02,2026-05-07 16:02:18.668266+02,14.12,f,88,0.357,
5341,5,5238,car,,2026-05-07 16:02:17.21331+02,2026-05-07 16:02:26.486275+02,9.27,f,58,0.386,
5340,5,5399,car,,2026-05-07 16:02:20.807789+02,2026-05-07 16:02:23.56458+02,2.76,f,18,0.343,
5342,5,5399,car,,2026-05-07 16:02:27.461807+02,2026-05-07 16:02:33.476366+02,6.01,f,38,0.383,
5343,5,5238,car,,2026-05-07 16:02:30.549286+02,2026-05-07 16:02:47.192767+02,16.64,f,103,0.407,
5348,5,5630,car,,2026-05-07 16:02:44.092199+02,2026-05-07 16:03:05.458163+02,21.37,f,118,0.408,
5344,5,5238,car,,2026-05-07 16:02:47.680982+02,2026-05-07 16:02:50.331454+02,2.65,f,17,0.364,
5345,5,5238,car,,2026-05-07 16:02:50.65621+02,2026-05-07 16:02:53.395986+02,2.74,f,18,0.357,
5346,5,5238,car,,2026-05-07 16:02:57.446531+02,2026-05-07 16:03:01.365131+02,3.92,f,25,0.368,
5349,5,5640,truck,Kafasan L2,2026-05-07 16:02:57.446531+02,2026-05-07 16:03:07.257664+02,9.81,f,61,0.756,
5347,5,5238,car,,2026-05-07 16:03:01.856036+02,2026-05-07 16:03:04.466541+02,2.61,f,17,0.381,
5352,5,5630,car,,2026-05-07 16:03:09.708578+02,2026-05-07 16:03:27.10663+02,17.4,f,90,0.412,
5350,5,5238,car,,2026-05-07 16:03:10.202827+02,2026-05-07 16:03:14.959176+02,4.76,f,29,0.359,
5351,5,5238,car,,2026-05-07 16:03:19.877879+02,2026-05-07 16:03:22.689382+02,2.81,f,18,0.404,
5353,5,5238,car,,2026-05-07 16:03:24.159117+02,2026-05-07 16:03:28.052354+02,3.89,f,23,0.393,
5355,5,5630,car,,2026-05-07 16:03:27.47608+02,2026-05-07 16:03:37.903716+02,10.43,f,49,0.413,
5354,5,5238,car,,2026-05-07 16:03:30.720304+02,2026-05-07 16:03:33.44443+02,2.72,f,18,0.404,
5357,5,5238,car,,2026-05-07 16:03:34.902517+02,2026-05-07 16:03:41.63175+02,6.73,f,37,0.402,
5356,5,5630,car,,2026-05-07 16:03:38.29194+02,2026-05-07 16:03:41.180777+02,2.89,f,16,0.392,
5359,5,5630,car,,2026-05-07 16:03:41.63175+02,2026-05-07 16:03:52.53018+02,10.9,f,51,0.408,
5358,5,5238,car,,2026-05-07 16:03:45.204378+02,2026-05-07 16:03:47.898268+02,2.69,f,18,0.404,
5361,5,5238,car,,2026-05-07 16:03:49.337028+02,2026-05-07 16:03:56.152464+02,6.82,f,37,0.402,
5360,5,5630,car,,2026-05-07 16:03:52.909927+02,2026-05-07 16:03:55.754529+02,2.84,f,16,0.392,
5364,5,5630,car,,2026-05-07 16:03:58.068562+02,2026-05-07 16:04:11.991198+02,13.92,f,66,0.403,
5362,5,5741,car,,2026-05-07 16:03:59.007281+02,2026-05-07 16:04:01.716635+02,2.71,f,15,0.378,
5363,5,5741,car,,2026-05-07 16:04:04.478307+02,2026-05-07 16:04:07.131112+02,2.65,f,18,0.404,
5366,5,5741,car,,2026-05-07 16:04:08.648785+02,2026-05-07 16:04:15.55225+02,6.9,f,37,0.402,
5365,5,5630,car,,2026-05-07 16:04:12.35966+02,2026-05-07 16:04:15.163643+02,2.8,f,16,0.392,
5367,5,5630,car,,2026-05-07 16:04:17.487582+02,2026-05-07 16:04:21.593735+02,4.11,f,23,0.366,
5368,5,5775,car,,2026-05-07 16:04:18.434398+02,2026-05-07 16:04:21.593735+02,3.16,f,18,0.368,
5370,5,5630,car,,2026-05-07 16:04:24.8591+02,2026-05-07 16:04:51.667852+02,26.81,f,42,0.367,
5369,5,5775,car,,2026-05-07 16:04:25.983651+02,2026-05-07 16:04:51.158146+02,25.17,f,33,0.379,
5371,5,5630,car,,2026-05-07 16:04:53.226956+02,2026-05-07 16:04:56.105475+02,2.88,f,18,0.384,
5372,5,5775,car,,2026-05-07 16:04:54.929128+02,2026-05-07 16:04:58.852031+02,3.92,f,24,0.391,
5378,5,5630,car,,2026-05-07 16:05:01.147014+02,2026-05-07 16:05:40.991127+02,39.84,f,118,0.408,
5373,5,5775,car,,2026-05-07 16:05:03.441062+02,2026-05-07 16:05:30.805755+02,27.36,f,40,0.387,
5374,5,5788,car,Kafasan L3,2026-05-07 16:05:27.931689+02,2026-05-07 16:05:31.910103+02,3.98,f,26,0.81,lane_switch:Kafasan L3>Kafasan L2
5375,5,5796,car,Kafasan L2,2026-05-07 16:05:30.491414+02,2026-05-07 16:05:33.223289+02,2.73,f,18,0.834,
5377,5,5775,car,,2026-05-07 16:05:33.718194+02,2026-05-07 16:05:40.834483+02,7.12,f,46,0.403,
5376,5,5807,car,Kafasan L2,2026-05-07 16:05:38.28758+02,2026-05-07 16:05:40.513842+02,2.23,f,15,0.833,
5380,5,5630,car,,2026-05-07 16:05:41.460335+02,2026-05-07 16:05:48.260689+02,6.8,f,29,0.361,
5379,5,5775,car,,2026-05-07 16:05:43.93127+02,2026-05-07 16:05:47.735615+02,3.8,f,25,0.384,
5381,5,5630,car,,2026-05-07 16:05:49.70197+02,2026-05-07 16:05:52.369835+02,2.67,f,18,0.384,
5382,5,5775,car,,2026-05-07 16:05:51.265028+02,2026-05-07 16:05:54.906053+02,3.64,f,24,0.391,
5388,5,5630,car,,2026-05-07 16:05:57.165417+02,2026-05-07 16:06:15.859683+02,18.69,f,118,0.408,
5383,5,5775,car,,2026-05-07 16:05:59.406794+02,2026-05-07 16:06:05.620339+02,6.21,f,40,0.387,
5384,5,5822,car,Kafasan L3,2026-05-07 16:06:02.760471+02,2026-05-07 16:06:06.735892+02,3.98,f,26,0.81,lane_switch:Kafasan L3>Kafasan L2
5385,5,5830,car,Kafasan L2,2026-05-07 16:06:05.304528+02,2026-05-07 16:06:08.04066+02,2.74,f,18,0.834,
5387,5,5775,car,,2026-05-07 16:06:08.524782+02,2026-05-07 16:06:15.68573+02,7.16,f,46,0.403,
5386,5,5841,car,Kafasan L2,2026-05-07 16:06:13.118617+02,2026-05-07 16:06:15.364764+02,2.25,f,15,0.833,
5390,5,5630,car,,2026-05-07 16:06:16.345181+02,2026-05-07 16:06:28.025991+02,11.68,f,60,0.391,
5389,5,5775,car,,2026-05-07 16:06:18.815068+02,2026-05-07 16:06:26.368554+02,7.55,f,49,0.383,
5391,5,5775,car,,2026-05-07 16:06:26.690178+02,2026-05-07 16:06:28.98042+02,2.29,f,15,0.372,
5392,5,5851,car,Kafasan L2,2026-05-07 16:06:28.025991+02,2026-05-07 16:06:33.307155+02,5.28,f,34,0.817,lane_switch:Kafasan L2>Kafasan L3
5393,5,5630,car,,2026-05-07 16:06:28.664622+02,2026-05-07 16:06:33.633238+02,4.97,f,32,0.388,
5394,5,5775,car,,2026-05-07 16:06:33.470915+02,2026-05-07 16:06:37.411289+02,3.94,f,26,0.378,
5395,5,5630,car,,2026-05-07 16:06:33.946099+02,2026-05-07 16:06:39.008805+02,5.06,f,33,0.365,
5396,5,5630,car,,2026-05-07 16:06:39.3304+02,2026-05-07 16:06:42.118085+02,2.79,f,18,0.373,
5397,5,5775,car,,2026-05-07 16:06:41.006831+02,2026-05-07 16:06:44.968727+02,3.96,f,26,0.387,
5404,5,5630,car,,2026-05-07 16:06:46.584098+02,2026-05-07 16:07:18.558192+02,31.97,f,182,0.401,
5398,5,5775,car,,2026-05-07 16:06:48.689509+02,2026-05-07 16:06:55.29628+02,6.61,f,42,0.384,
5399,5,5858,car,Kafasan L3,2026-05-07 16:06:52.678077+02,2026-05-07 16:06:56.430964+02,3.75,f,24,0.82,lane_switch:Kafasan L3>Kafasan L2
5400,5,5865,car,Kafasan L2,2026-05-07 16:06:54.974796+02,2026-05-07 16:06:57.731362+02,2.76,f,18,0.843,
5402,5,5775,car,,2026-05-07 16:06:58.565495+02,2026-05-07 16:07:05.706368+02,7.14,f,44,0.408,
5401,5,5874,car,Kafasan L2,2026-05-07 16:07:02.444542+02,2026-05-07 16:07:05.533903+02,3.09,f,19,0.804,
5403,5,5775,car,,2026-05-07 16:07:09.001961+02,2026-05-07 16:07:16.638112+02,7.64,f,49,0.383,
5405,5,5775,car,,2026-05-07 16:07:17.062318+02,2026-05-07 16:07:19.671062+02,2.61,f,15,0.372,
5407,5,5886,car,Kafasan L2,2026-05-07 16:07:18.558192+02,2026-05-07 16:07:24.669438+02,6.11,f,35,0.819,lane_switch:Kafasan L2>Kafasan L3
5406,5,5630,car,,2026-05-07 16:07:19.292221+02,2026-05-07 16:07:24.488202+02,5.2,f,30,0.391,
5409,5,5775,car,,2026-05-07 16:07:25.226987+02,2026-05-07 16:07:56.464086+02,31.24,f,60,0.389,
5408,5,5630,car,,2026-05-07 16:07:26.868564+02,2026-05-07 16:07:50.936755+02,24.07,f,17,0.366,
5410,5,5630,car,,2026-05-07 16:07:51.256498+02,2026-05-07 16:07:57.376169+02,6.12,f,38,0.378,
5411,5,5775,car,,2026-05-07 16:07:57.555118+02,2026-05-07 16:08:00.955104+02,3.4,f,20,0.411,
5416,5,5775,car,,2026-05-07 16:08:01.306894+02,2026-05-07 16:08:32.82409+02,31.52,f,66,0.4,
5412,5,5630,car,,2026-05-07 16:08:01.816281+02,2026-05-07 16:08:08.298288+02,6.48,f,39,0.358,
5413,5,5881,car,,2026-05-07 16:08:06.093535+02,2026-05-07 16:08:08.633844+02,2.54,f,16,0.333,
5417,5,5630,car,,2026-05-07 16:08:08.633844+02,2026-05-07 16:08:33.456533+02,24.82,f,27,0.379,
5414,5,5908,motorcycle,Kafasan L1,2026-05-07 16:08:08.804728+02,2026-05-07 16:08:32.664172+02,23.86,f,21,0.463,
5415,5,5881,car,,2026-05-07 16:08:09.30426+02,2026-05-07 16:08:32.82409+02,23.52,f,19,0.345,
5418,5,5630,car,,2026-05-07 16:08:36.283021+02,2026-05-07 16:08:38.84631+02,2.56,f,17,0.346,
5419,5,5775,car,,2026-05-07 16:08:36.603903+02,2026-05-07 16:08:42.806669+02,6.2,f,40,0.382,
5420,5,5630,car,,2026-05-07 16:08:40.767665+02,2026-05-07 16:08:43.598159+02,2.83,f,19,0.37,
5421,5,5908,motorcycle,Kafasan L1,2026-05-07 16:08:43.755121+02,2026-05-07 16:08:46.577907+02,2.82,f,19,0.405,
5423,5,5775,car,,2026-05-07 16:08:43.755121+02,2026-05-07 16:08:53.567593+02,9.81,f,49,0.378,
5425,5,5630,car,,2026-05-07 16:08:46.577907+02,2026-05-07 16:08:53.722238+02,7.14,f,32,0.354,
5424,5,5881,car,,2026-05-07 16:08:50.419124+02,2026-05-07 16:08:53.722238+02,3.3,f,22,0.343,
5439,5,5576,car,,2026-05-07 16:08:51.836765+02,2026-05-07 16:09:34.962443+02,43.13,f,257,0.547,
5427,5,5630,car,,2026-05-07 16:08:54.196006+02,2026-05-07 16:09:02.344484+02,8.15,f,51,0.38,
5426,5,5775,car,,2026-05-07 16:08:54.514285+02,2026-05-07 16:09:01.448931+02,6.93,f,44,0.376,
5428,5,5775,car,,2026-05-07 16:09:02.498879+02,2026-05-07 16:09:05.45105+02,2.95,f,20,0.411,
5433,5,5775,car,,2026-05-07 16:09:05.813151+02,2026-05-07 16:09:16.101232+02,10.29,f,66,0.4,
5429,5,5630,car,,2026-05-07 16:09:06.286116+02,2026-05-07 16:09:12.288386+02,6,f,39,0.358,
5430,5,5881,car,,2026-05-07 16:09:10.229665+02,2026-05-07 16:09:12.610897+02,2.38,f,16,0.333,
5434,5,5630,car,,2026-05-07 16:09:12.610897+02,2026-05-07 16:09:16.748443+02,4.14,f,27,0.379,
5431,5,5961,motorcycle,Kafasan L1,2026-05-07 16:09:12.767932+02,2026-05-07 16:09:15.940385+02,3.17,f,21,0.463,
5432,5,5881,car,,2026-05-07 16:09:13.248889+02,2026-05-07 16:09:16.101232+02,2.85,f,19,0.345,
5435,5,5630,car,,2026-05-07 16:09:19.625832+02,2026-05-07 16:09:22.171628+02,2.55,f,17,0.346,
5436,5,5775,car,,2026-05-07 16:09:19.94551+02,2026-05-07 16:09:26.182207+02,6.24,f,40,0.382,
5437,5,5630,car,,2026-05-07 16:09:24.128543+02,2026-05-07 16:09:26.976568+02,2.85,f,19,0.37,
5438,5,5961,motorcycle,Kafasan L1,2026-05-07 16:09:27.136644+02,2026-05-07 16:09:29.993672+02,2.86,f,19,0.405,
5440,5,5775,car,,2026-05-07 16:09:27.136644+02,2026-05-07 16:09:37.019786+02,9.88,f,49,0.378,
5442,5,5630,car,,2026-05-07 16:09:29.993672+02,2026-05-07 16:09:37.177899+02,7.18,f,32,0.354,
5441,5,5881,car,,2026-05-07 16:09:33.852186+02,2026-05-07 16:09:37.177899+02,3.33,f,22,0.343,
5503,5,5576,car,,2026-05-07 16:09:35.280958+02,2026-05-07 16:14:16.216633+02,280.94,f,1317,0.535,
5444,5,5630,car,,2026-05-07 16:09:37.664616+02,2026-05-07 16:09:47.299941+02,9.64,f,59,0.361,
5448,5,5775,car,,2026-05-07 16:09:37.983727+02,2026-05-07 16:10:23.600228+02,45.62,f,143,0.387,
5443,5,5881,car,,2026-05-07 16:09:39.761116+02,2026-05-07 16:09:42.951551+02,3.19,f,20,0.351,
5445,5,5881,car,,2026-05-07 16:09:47.128171+02,2026-05-07 16:10:14.476958+02,27.35,f,31,0.365,
5446,5,5630,car,,2026-05-07 16:09:47.640249+02,2026-05-07 16:10:15.262864+02,27.62,f,33,0.38,
5447,5,5881,car,,2026-05-07 16:10:15.417672+02,2026-05-07 16:10:18.394659+02,2.98,f,20,0.368,
5449,5,5881,car,,2026-05-07 16:10:19.326789+02,2026-05-07 16:10:23.756082+02,4.43,f,28,0.357,
5450,5,5630,car,,2026-05-07 16:10:20.010558+02,2026-05-07 16:10:23.756082+02,3.75,f,24,0.379,
5452,5,5775,car,,2026-05-07 16:10:24.080762+02,2026-05-07 16:10:57.170289+02,33.09,f,72,0.401,
5451,5,5881,car,,2026-05-07 16:10:24.567637+02,2026-05-07 16:10:29.197339+02,4.63,f,30,0.354,
5453,5,5630,car,,2026-05-07 16:10:57.170289+02,2026-05-07 16:11:00.218057+02,3.05,f,20,0.333,
5457,5,5775,car,,2026-05-07 16:10:58.291859+02,2026-05-07 16:11:21.564862+02,23.27,f,134,0.379,
5454,5,5630,car,,2026-05-07 16:11:00.54002+02,2026-05-07 16:11:04.477635+02,3.94,f,26,0.361,
5455,5,5630,car,,2026-05-07 16:11:05.73515+02,2026-05-07 16:11:09.333857+02,3.6,f,24,0.364,
5456,5,5881,car,,2026-05-07 16:11:13.535833+02,2026-05-07 16:11:16.5022+02,2.97,f,20,0.368,
5458,5,5881,car,,2026-05-07 16:11:17.441809+02,2026-05-07 16:11:21.723176+02,4.28,f,28,0.357,
5459,5,5630,car,,2026-05-07 16:11:18.068477+02,2026-05-07 16:11:21.723176+02,3.65,f,24,0.379,
5461,5,5775,car,,2026-05-07 16:11:22.046275+02,2026-05-07 16:11:33.336581+02,11.29,f,72,0.401,
5460,5,5881,car,,2026-05-07 16:11:22.520393+02,2026-05-07 16:11:27.099471+02,4.58,f,30,0.354,
5462,5,5630,car,,2026-05-07 16:11:33.336581+02,2026-05-07 16:11:36.338672+02,3,f,20,0.333,
5465,5,5775,car,,2026-05-07 16:11:34.442839+02,2026-05-07 16:11:47.203895+02,12.76,f,81,0.368,
5463,5,5630,car,,2026-05-07 16:11:36.653505+02,2026-05-07 16:11:40.643986+02,3.99,f,26,0.361,
5464,5,5630,car,,2026-05-07 16:11:41.92781+02,2026-05-07 16:11:45.592266+02,3.66,f,24,0.364,
5466,5,5630,car,,2026-05-07 16:11:46.242941+02,2026-05-07 16:11:51.861161+02,5.62,f,22,0.34,
5467,5,5630,car,,2026-05-07 16:11:57.311632+02,2026-05-07 16:11:59.615838+02,2.3,f,15,0.337,
5468,5,5775,car,,2026-05-07 16:11:57.311632+02,2026-05-07 16:12:01.07507+02,3.76,f,24,0.343,
5469,5,5630,car,,2026-05-07 16:12:00.588933+02,2026-05-07 16:12:05.405468+02,4.82,f,31,0.357,
5471,5,5775,car,,2026-05-07 16:12:02.98658+02,2026-05-07 16:12:13.883766+02,10.9,f,68,0.383,
5470,5,6055,car,,2026-05-07 16:12:05.563952+02,2026-05-07 16:12:08.6232+02,3.06,f,20,0.368,
5473,5,6055,car,,2026-05-07 16:12:09.578511+02,2026-05-07 16:12:14.054834+02,4.48,f,28,0.357,
5472,5,5630,car,,2026-05-07 16:12:10.212242+02,2026-05-07 16:12:14.054834+02,3.84,f,24,0.379,
5475,5,5775,car,,2026-05-07 16:12:14.392823+02,2026-05-07 16:12:26.184389+02,11.79,f,72,0.401,
5474,5,6055,car,,2026-05-07 16:12:14.887453+02,2026-05-07 16:12:19.656683+02,4.77,f,30,0.354,
5476,5,5630,car,,2026-05-07 16:12:26.184389+02,2026-05-07 16:12:29.402988+02,3.22,f,20,0.333,
5479,5,5775,car,,2026-05-07 16:12:27.357662+02,2026-05-07 16:12:41.419803+02,14.06,f,81,0.368,
5477,5,5630,car,,2026-05-07 16:12:29.752806+02,2026-05-07 16:12:34.193535+02,4.44,f,26,0.361,
5478,5,5630,car,,2026-05-07 16:12:35.571478+02,2026-05-07 16:12:39.610503+02,4.04,f,24,0.364,
5480,5,5630,car,,2026-05-07 16:12:40.346393+02,2026-05-07 16:12:46.032293+02,5.69,f,22,0.34,
5481,5,5630,car,,2026-05-07 16:12:52.039343+02,2026-05-07 16:12:54.683914+02,2.64,f,15,0.337,
5482,5,5775,car,,2026-05-07 16:12:52.039343+02,2026-05-07 16:12:56.329205+02,4.29,f,24,0.343,
5483,5,5630,car,,2026-05-07 16:12:55.773071+02,2026-05-07 16:13:02.808358+02,7.04,f,38,0.36,
5484,5,5630,car,,2026-05-07 16:13:03.191275+02,2026-05-07 16:13:09.414264+02,6.22,f,34,0.374,
5486,5,5775,car,,2026-05-07 16:13:08.665929+02,2026-05-07 16:13:14.023237+02,5.36,f,29,0.377,
5487,5,5630,car,,2026-05-07 16:13:09.993663+02,2026-05-07 16:13:15.011153+02,5.02,f,27,0.377,
5485,5,6090,car,Kafasan L3,2026-05-07 16:13:10.370511+02,2026-05-07 16:13:13.043122+02,2.67,f,15,0.837,lane_switch:Kafasan L3>Kafasan L2
5488,5,5775,car,,2026-05-07 16:13:15.20657+02,2026-05-07 16:13:18.980804+02,3.77,f,20,0.363,
5490,5,5775,car,,2026-05-07 16:13:23.468544+02,2026-05-07 16:13:26.391937+02,2.92,f,16,0.372,
5489,5,5630,car,,2026-05-07 16:13:23.669059+02,2026-05-07 16:13:26.391937+02,2.72,f,15,0.362,
5492,5,5775,car,,2026-05-07 16:13:28.996688+02,2026-05-07 16:13:34.805691+02,5.81,f,34,0.353,
5491,5,5630,car,,2026-05-07 16:13:31.541363+02,2026-05-07 16:13:34.592102+02,3.05,f,17,0.343,
5493,5,5630,car,,2026-05-07 16:13:37.397178+02,2026-05-07 16:13:40.693665+02,3.3,f,18,0.39,
5495,5,5775,car,,2026-05-07 16:13:39.866856+02,2026-05-07 16:13:45.486708+02,5.62,f,29,0.377,
5496,5,5630,car,,2026-05-07 16:13:41.270441+02,2026-05-07 16:13:46.427051+02,5.16,f,27,0.377,
5494,5,6106,car,Kafasan L3,2026-05-07 16:13:41.641505+02,2026-05-07 16:13:44.52544+02,2.88,f,15,0.837,lane_switch:Kafasan L3>Kafasan L2
5497,5,5775,car,,2026-05-07 16:13:46.616131+02,2026-05-07 16:13:50.194125+02,3.58,f,20,0.363,
5499,5,5775,car,,2026-05-07 16:13:54.651059+02,2026-05-07 16:13:57.540799+02,2.89,f,16,0.372,
5498,5,5630,car,,2026-05-07 16:13:54.860482+02,2026-05-07 16:13:57.540799+02,2.68,f,15,0.362,
5501,5,5775,car,,2026-05-07 16:14:00.103688+02,2026-05-07 16:14:05.652505+02,5.55,f,34,0.353,
5500,5,5630,car,,2026-05-07 16:14:02.620066+02,2026-05-07 16:14:05.448497+02,2.83,f,17,0.343,
5502,5,5775,car,,2026-05-07 16:14:08.012064+02,2026-05-07 16:14:11.363878+02,3.35,f,19,0.386,
5504,5,5775,car,,2026-05-07 16:14:12.227328+02,2026-05-07 16:14:17.538805+02,5.31,f,29,0.403,
5505,5,6116,car,,2026-05-07 16:14:15.294174+02,2026-05-07 16:15:22.674233+02,67.38,f,41,0.506,
5506,5,5775,car,,2026-05-07 16:14:20.119018+02,2026-05-07 16:15:22.674233+02,62.56,f,15,0.446,
5510,5,6135,car,,2026-05-07 16:15:25.711131+02,2026-05-07 16:15:39.700908+02,13.99,f,90,0.539,
5508,5,5775,car,,2026-05-07 16:15:25.86803+02,2026-05-07 16:15:31.005874+02,5.14,f,34,0.353,
5507,5,5630,car,,2026-05-07 16:15:28.358038+02,2026-05-07 16:15:30.848112+02,2.49,f,17,0.343,
5509,5,5775,car,,2026-05-07 16:15:32.919927+02,2026-05-07 16:15:35.774719+02,2.85,f,19,0.386,
5511,5,5775,car,,2026-05-07 16:15:36.406391+02,2026-05-07 16:15:40.817182+02,4.41,f,29,0.403,
5512,5,6150,car,,2026-05-07 16:15:38.921724+02,2026-05-07 16:15:45.291777+02,6.37,f,41,0.506,
5513,5,5775,car,,2026-05-07 16:15:43.037787+02,2026-05-07 16:15:48.722803+02,5.69,f,36,0.419,
5514,5,6150,car,,2026-05-07 16:15:46.713292+02,2026-05-07 16:15:49.353419+02,2.64,f,17,0.487,
5516,5,6216,car,Kafasan L2,2026-05-07 16:15:54.482224+02,2026-05-07 16:15:58.617534+02,4.14,f,27,0.81,
5515,5,6218,car,,2026-05-07 16:15:54.798782+02,2026-05-07 16:15:57.481263+02,2.68,f,18,0.343,
5517,5,6213,car,Kafasan L2,2026-05-07 16:15:54.957092+02,2026-05-07 16:16:00.052524+02,5.1,f,33,0.695,
5519,5,6150,car,,2026-05-07 16:15:56.542356+02,2026-05-07 16:16:09.579437+02,13.04,f,64,0.473,
